index,coordenadas_X,coordenadas_Y,demandas,maxDemand,minTW,maxTW
0,0.07630828937395717,0.42237404364314035,50,150,0,100000
1,0.7799187922401146,0.42645357268494233,60,150,0,100000
2,0.4384092314408935,0.6343798686338388,35,150,0,100000
3,0.7234651778309412,0.5229062010283453,125,150,0,100000
4,0.9779895119966027,0.4148859784394432,10,150,0,100000
5,0.5384958704104337,0.0014268805627581926,110,150,0,100000
6,0.5011204636599379,0.09226234584675208,110,150,0,100000
7,0.07205113335976154,0.7093943937252127,60,150,0,100000
8,0.26843898010187117,0.5243455967651972,145,150,0,100000
9,0.49988250082555996,0.6961604635169689,125,150,0,100000
10,0.6792299961209405,0.955468323002926,100,150,0,100000
11,0.8037390361043755,0.6829138543754175,120,150,0,100000
12,0.3809411331485384,0.05312869067295756,120,150,0,100000
13,0.06593634690590511,0.30885268486379713,130,150,0,100000
14,0.28814559930799355,0.592594687323373,65,150,0,100000
15,0.9095935277196137,0.2351204072574643,65,150,0,100000
16,0.2133853535799155,0.9649709995361269,70,150,0,100000
17,0.4521239618176831,0.9450482237927939,25,150,0,100000
18,0.9312060196890217,0.8484008808376887,40,150,0,100000
19,0.024899227550348013,0.47232399628840227,110,150,0,100000
20,0.6005489174641225,0.8414767148983973,135,150,0,100000
21,0.9501295004136456,0.13111064234791392,50,150,0,100000
22,0.2303028790209648,0.3087336572978354,35,150,0,100000
23,0.5484899192360304,0.46299639415441707,80,150,0,100000
24,0.9091283748867313,0.7418472006834668,60,150,0,100000
25,0.13316944575925016,0.48582522870889666,140,150,0,100000
26,0.5234125806737658,0.13687611879745087,95,150,0,100000
27,0.7504098591020348,0.34353652970435833,145,150,0,100000
28,0.6690132408839138,0.324426169672443,85,150,0,100000
29,0.4677528597449807,0.30041890431803975,30,150,0,100000
30,0.20484909029779508,0.16550140046578743,20,150,0,100000
31,0.49076588909107044,0.414901772573252,70,150,0,100000
32,0.372384689385059,0.44812065750272334,5,150,0,100000
33,0.4774011548515884,0.7749003758140172,110,150,0,100000
34,0.36589038578059296,0.7963907007825485,120,150,0,100000
35,0.8379179943092606,0.5223901280016119,10,150,0,100000
36,0.7686475065195093,0.4606302961632769,70,150,0,100000
37,0.31399467721266217,0.7782136015438966,45,150,0,100000
38,0.572625332643954,0.8872889518527348,105,150,0,100000
39,0.2760490483306951,0.6749187698667877,140,150,0,100000
40,0.4528429325464004,0.8004790489984636,75,150,0,100000
41,0.3529783659443947,0.9391113537321853,70,150,0,100000
42,0.6573994627797582,0.040655809436685786,50,150,0,100000
43,0.3703510829880352,0.8756717248700833,55,150,0,100000
44,0.45909297789143144,0.2765630724511342,5,150,0,100000
45,0.7193241225090415,0.47576449942424426,15,150,0,100000
46,0.4129918291138346,0.7967609569319023,85,150,0,100000
47,0.9064232691643387,0.71724223227523,120,150,0,100000
48,0.1804516192026816,0.14714757194169303,35,150,0,100000
49,0.7411188729132643,0.6587482589541455,95,150,0,100000
